cod_mun_ibge_7;cod_mun_ibge_6;municipio;UF;ano;populacao;tipo
2505105;250510;Cuité;PB;2016;20337;Original
2505105;250510;Cuité;PB;2017;20348;Original
2505105;250510;Cuité;PB;2018;20343;Original
2505105;250510;Cuité;PB;2019;20338;Original
2505105;250510;Cuité;PB;2020;20334;Original
2505105;250510;Cuité;PB;2021;20331;Original
2505105;250510;Cuité;PB;2022;20318;Estimativa (Spline)
2505105;250510;Cuité;PB;2023;20280;Estimativa (Spline)
2505105;250510;Cuité;PB;2024;20205;Original
2505105;250510;Cuité;PB;2025;20076;Estimativa (Spline)
2505204;250520;Cuitegi;PB;2001;7288;Original
2505204;250520;Cuitegi;PB;2002;7310;Original
2505204;250520;Cuitegi;PB;2003;7336;Original
2505204;250520;Cuitegi;PB;2004;7390;Original
2505204;250520;Cuitegi;PB;2005;7420;Original
2505204;250520;Cuitegi;PB;2006;7450;Original
2505204;250520;Cuitegi;PB;2007;7349;Estimativa (Spline)
2505204;250520;Cuitegi;PB;2008;7250;Original
2505204;250520;Cuitegi;PB;2009;7243;Original
2505204;250520;Cuitegi;PB;2010;7066;Estimativa (Spline)
2505204;250520;Cuitegi;PB;2011;6861;Original
2505204;250520;Cuitegi;PB;2012;6834;Original
2505204;250520;Cuitegi;PB;2013;6895;Original
2505204;250520;Cuitegi;PB;2014;6867;Original
2505204;250520;Cuitegi;PB;2015;6841;Original
2505204;250520;Cuitegi;PB;2016;6815;Original
2505204;250520;Cuitegi;PB;2017;6790;Original
2505204;250520;Cuitegi;PB;2018;6823;Original
2505204;250520;Cuitegi;PB;2019;6803;Original
2505204;250520;Cuitegi;PB;2020;6775;Original
2505204;250520;Cuitegi;PB;2021;6748;Original
2505204;250520;Cuitegi;PB;2022;6740;Estimativa (Spline)
2505204;250520;Cuitegi;PB;2023;6779;Estimativa (Spline)
2505204;250520;Cuitegi;PB;2024;6894;Original
2505204;250520;Cuitegi;PB;2025;7110;Estimativa (Spline)
2505238;250523;Cuité de Mamanguape;PB;2001;6228;Original
2505238;250523;Cuité de Mamanguape;PB;2002;6199;Original
2505238;250523;Cuité de Mamanguape;PB;2003;6234;Original
2505238;250523;Cuité de Mamanguape;PB;2004;6307;Original
2505238;250523;Cuité de Mamanguape;PB;2005;6348;Original
2505238;250523;Cuité de Mamanguape;PB;2006;6388;Original
2505238;250523;Cuité de Mamanguape;PB;2007;6519;Estimativa (Spline)
2505238;250523;Cuité de Mamanguape;PB;2008;6685;Original
2505238;250523;Cuité de Mamanguape;PB;2009;6737;Original
2505238;250523;Cuité de Mamanguape;PB;2010;6482;Estimativa (Spline)
2505238;250523;Cuité de Mamanguape;PB;2011;6208;Original
2505238;250523;Cuité de Mamanguape;PB;2012;6214;Original
2505238;250523;Cuité de Mamanguape;PB;2013;6321;Original
2505238;250523;Cuité de Mamanguape;PB;2014;6331;Original
2505238;250523;Cuité de Mamanguape;PB;2015;6340;Original
2505238;250523;Cuité de Mamanguape;PB;2016;6349;Original
2505238;250523;Cuité de Mamanguape;PB;2017;6358;Original
2505238;250523;Cuité de Mamanguape;PB;2018;6349;Original
2505238;250523;Cuité de Mamanguape;PB;2019;6353;Original
2505238;250523;Cuité de Mamanguape;PB;2020;6356;Original
2505238;250523;Cuité de Mamanguape;PB;2021;6360;Original
2505238;250523;Cuité de Mamanguape;PB;2022;6370;Estimativa (Spline)
2505238;250523;Cuité de Mamanguape;PB;2023;6392;Estimativa (Spline)
2505238;250523;Cuité de Mamanguape;PB;2024;6431;Original
2505238;250523;Cuité de Mamanguape;PB;2025;6489;Estimativa (Spline)
2505279;250527;Curral de Cima;PB;2001;5376;Original
2505279;250527;Curral de Cima;PB;2002;5419;Original
2505279;250527;Curral de Cima;PB;2003;5464;Original
2505279;250527;Curral de Cima;PB;2004;5558;Original
2505279;250527;Curral de Cima;PB;2005;5610;Original
2505279;250527;Curral de Cima;PB;2006;5662;Original
2505279;250527;Curral de Cima;PB;2007;5636;Estimativa (Spline)
2505279;250527;Curral de Cima;PB;2008;5622;Original
2505279;250527;Curral de Cima;PB;2009;5648;Original
2505279;250527;Curral de Cima;PB;2010;5437;Estimativa (Spline)
2505279;250527;Curral de Cima;PB;2011;5201;Original
2505279;250527;Curral de Cima;PB;2012;5192;Original
2505279;250527;Curral de Cima;PB;2013;5259;Original
2505279;250527;Curral de Cima;PB;2014;5252;Original
2505279;250527;Curral de Cima;PB;2015;5245;Original
2505279;250527;Curral de Cima;PB;2016;5238;Original
2505279;250527;Curral de Cima;PB;2017;5232;Original
2505279;250527;Curral de Cima;PB;2018;5242;Original
2505279;250527;Curral de Cima;PB;2019;5227;Original
2505279;250527;Curral de Cima;PB;2020;5218;Original
2505279;250527;Curral de Cima;PB;2021;5209;Original
2505279;250527;Curral de Cima;PB;2022;5218;Estimativa (Spline)
2505279;250527;Curral de Cima;PB;2023;5274;Estimativa (Spline)
2505279;250527;Curral de Cima;PB;2024;5406;Original
2505279;250527;Curral de Cima;PB;2025;5642;Estimativa (Spline)
2505303;250530;Curral Velho;PB;2001;2561;Original
2505303;250530;Curral Velho;PB;2002;2562;Original
2505303;250530;Curral Velho;PB;2003;2564;Original
2505303;250530;Curral Velho;PB;2004;2569;Original
2505303;250530;Curral Velho;PB;2005;2571;Original
2505303;250530;Curral Velho;PB;2006;2574;Original
2505303;250530;Curral Velho;PB;2007;2700;Estimativa (Spline)
2505303;250530;Curral Velho;PB;2008;2858;Original
2505303;250530;Curral Velho;PB;2009;2886;Original
2505303;250530;Curral Velho;PB;2010;2695;Estimativa (Spline)
2505303;250530;Curral Velho;PB;2011;2501;Original
2505303;250530;Curral Velho;PB;2012;2497;Original
2505303;250530;Curral Velho;PB;2013;2529;Original
2505303;250530;Curral Velho;PB;2014;2526;Original
2505303;250530;Curral Velho;PB;2015;2523;Original
2505303;250530;Curral Velho;PB;2016;2520;Original
2505303;250530;Curral Velho;PB;2017;2517;Original
2505303;250530;Curral Velho;PB;2018;2521;Original
2505303;250530;Curral Velho;PB;2019;2516;Original
2505303;250530;Curral Velho;PB;2020;2512;Original
2505303;250530;Curral Velho;PB;2021;2508;Original
2505303;250530;Curral Velho;PB;2022;2488;Estimativa (Spline)
2505303;250530;Curral Velho;PB;2023;2433;Estimativa (Spline)
2505303;250530;Curral Velho;PB;2024;2327;Original
2505303;250530;Curral Velho;PB;2025;2148;Estimativa (Spline)
2505352;250535;Damião;PB;2001;3661;Original
2505352;250535;Damião;PB;2002;3690;Original
2505352;250535;Damião;PB;2003;4367;Original
2505352;250535;Damião;PB;2004;4406;Original
2505352;250535;Damião;PB;2005;4427;Original
2505352;250535;Damião;PB;2006;4449;Original
2505352;250535;Damião;PB;2007;4679;Estimativa (Spline)
2505352;250535;Damião;PB;2008;4938;Original
2505352;250535;Damião;PB;2009;4998;Original
2505352;250535;Damião;PB;2010;4972;Estimativa (Spline)
2505352;250535;Damião;PB;2011;4946;Original
2505352;250535;Damião;PB;2012;4990;Original
2505352;250535;Damião;PB;2013;5142;Original
2505352;250535;Damião;PB;2014;5195;Original
2505352;250535;Damião;PB;2015;5246;Original
2505352;250535;Damião;PB;2016;5296;Original
2505352;250535;Damião;PB;2017;5343;Original
2505352;250535;Damião;PB;2018;5289;Original
2505352;250535;Damião;PB;2019;5330;Original
2505352;250535;Damião;PB;2020;5370;Original
2505352;250535;Damião;PB;2021;5409;Original
2505352;250535;Damião;PB;2022;5416;Estimativa (Spline)
2505352;250535;Damião;PB;2023;5341;Estimativa (Spline)
2505352;250535;Damião;PB;2024;5131;Original
2505352;250535;Damião;PB;2025;4732;Estimativa (Spline)
2505402;250540;Desterro;PB;2001;7826;Original
2505402;250540;Desterro;PB;2002;7915;Original
2505402;250540;Desterro;PB;2003;8015;Original
2505402;250540;Desterro;PB;2004;8223;Original
2505402;250540;Desterro;PB;2005;8339;Original
2505402;250540;Desterro;PB;2006;11229;Original
2505402;250540;Desterro;PB;2007;10394;Estimativa (Spline)
2505402;250540;Desterro;PB;2008;8152;Original
2505402;250540;Desterro;PB;2009;8191;Original
2505402;250540;Desterro;PB;2010;8236;Estimativa (Spline)
2505402;250540;Desterro;PB;2011;8014;Original
2505402;250540;Desterro;PB;2012;8035;Original
2505402;250540;Desterro;PB;2013;8196;Original
2505402;250540;Desterro;PB;2014;8225;Original
2505402;250540;Desterro;PB;2015;8253;Original
2505402;250540;Desterro;PB;2016;8280;Original
2505402;250540;Desterro;PB;2017;8306;Original
2505402;250540;Desterro;PB;2018;8279;Original
2505402;250540;Desterro;PB;2019;8297;Original
2505402;250540;Desterro;PB;2020;8315;Original
2505402;250540;Desterro;PB;2021;8332;Original
2505402;250540;Desterro;PB;2022;8343;Estimativa (Spline)
2505402;250540;Desterro;PB;2023;8336;Estimativa (Spline)
2505402;250540;Desterro;PB;2024;8300;Original
2505402;250540;Desterro;PB;2025;8220;Estimativa (Spline)
2505501;250550;Vista Serrana;PB;2001;3128;Original
2505501;250550;Vista Serrana;PB;2002;3136;Original
2505501;250550;Vista Serrana;PB;2003;3142;Original
2505501;250550;Vista Serrana;PB;2004;3156;Original
2505501;250550;Vista Serrana;PB;2005;3164;Original
2505501;250550;Vista Serrana;PB;2006;3172;Original
2505501;250550;Vista Serrana;PB;2007;3259;Estimativa (Spline)
2505501;250550;Vista Serrana;PB;2008;3344;Original
2505501;250550;Vista Serrana;PB;2009;3364;Original
2505501;250550;Vista Serrana;PB;2010;3453;Estimativa (Spline)
2505501;250550;Vista Serrana;PB;2011;3543;Original
2505501;250550;Vista Serrana;PB;2012;3572;Original
2505501;250550;Vista Serrana;PB;2013;3675;Original
2505501;250550;Vista Serrana;PB;2014;3710;Original
2505501;250550;Vista Serrana;PB;2015;3744;Original
2505501;250550;Vista Serrana;PB;2016;3777;Original
2505501;250550;Vista Serrana;PB;2017;3808;Original
2505501;250550;Vista Serrana;PB;2018;3773;Original
2505501;250550;Vista Serrana;PB;2019;3798;Original
2505501;250550;Vista Serrana;PB;2020;3824;Original
2505501;250550;Vista Serrana;PB;2021;3850;Original
2505501;250550;Vista Serrana;PB;2022;3863;Estimativa (Spline)
2505501;250550;Vista Serrana;PB;2023;3841;Estimativa (Spline)
2505501;250550;Vista Serrana;PB;2024;3759;Original
2505501;250550;Vista Serrana;PB;2025;3592;Estimativa (Spline)
2505600;250560;Diamante;PB;2001;6868;Original
2505600;250560;Diamante;PB;2002;6828;Original
2505600;250560;Diamante;PB;2003;6786;Original
2505600;250560;Diamante;PB;2004;6696;Original
2505600;250560;Diamante;PB;2005;6647;Original
2505600;250560;Diamante;PB;2006;6598;Original
2505600;250560;Diamante;PB;2007;6675;Estimativa (Spline)
2505600;250560;Diamante;PB;2008;6772;Original
2505600;250560;Diamante;PB;2009;6751;Original
2505600;250560;Diamante;PB;2010;6672;Estimativa (Spline)
2505600;250560;Diamante;PB;2011;6593;Original
2505600;250560;Diamante;PB;2012;6571;Original
2505600;250560;Diamante;PB;2013;6636;Original
2505600;250560;Diamante;PB;2014;6613;Original
2505600;250560;Diamante;PB;2015;6591;Original
2505600;250560;Diamante;PB;2016;6570;Original
2505600;250560;Diamante;PB;2017;6550;Original
2505600;250560;Diamante;PB;2018;6575;Original
2505600;250560;Diamante;PB;2019;6552;Original
2505600;250560;Diamante;PB;2020;6528;Original
2505600;250560;Diamante;PB;2021;6506;Original
2505600;250560;Diamante;PB;2022;6482;Estimativa (Spline)
2505600;250560;Diamante;PB;2023;6456;Estimativa (Spline)
2505600;250560;Diamante;PB;2024;6431;Original
2505600;250560;Diamante;PB;2025;6405;Estimativa (Spline)
2505709;250570;Dona Inês;PB;2001;10263;Original
2505709;250570;Dona Inês;PB;2002;11147;Original
2505709;250570;Dona Inês;PB;2003;11194;Original
2505709;250570;Dona Inês;PB;2004;11292;Original
2505709;250570;Dona Inês;PB;2005;11345;Original
2505709;250570;Dona Inês;PB;2006;11400;Original
2505709;250570;Dona Inês;PB;2007;11268;Estimativa (Spline)
2505709;250570;Dona Inês;PB;2008;11142;Original
2505709;250570;Dona Inês;PB;2009;11142;Original
2505709;250570;Dona Inês;PB;2010;10831;Estimativa (Spline)
2505709;250570;Dona Inês;PB;2011;10477;Original
2505709;250570;Dona Inês;PB;2012;10438;Original
2505709;250570;Dona Inês;PB;2013;10535;Original
2505709;250570;Dona Inês;PB;2014;10495;Original
2505709;250570;Dona Inês;PB;2015;10456;Original
2505709;250570;Dona Inês;PB;2016;10419;Original
2505709;250570;Dona Inês;PB;2017;10383;Original
2505709;250570;Dona Inês;PB;2018;10429;Original
2505709;250570;Dona Inês;PB;2019;10453;Original
2505709;250570;Dona Inês;PB;2020;10413;Original
2505709;250570;Dona Inês;PB;2021;10375;Original
2505709;250570;Dona Inês;PB;2022;10380;Estimativa (Spline)
2505709;250570;Dona Inês;PB;2023;10459;Estimativa (Spline)
2505709;250570;Dona Inês;PB;2024;10640;Original
2505709;250570;Dona Inês;PB;2025;10952;Estimativa (Spline)
2505808;250580;Duas Estradas;PB;2001;3656;Original
2505808;250580;Duas Estradas;PB;2002;3554;Original
2505808;250580;Duas Estradas;PB;2003;3431;Original
2505808;250580;Duas Estradas;PB;2004;3174;Original
2505808;250580;Duas Estradas;PB;2005;3031;Original
2505808;250580;Duas Estradas;PB;2006;2890;Original
2505808;250580;Duas Estradas;PB;2007;3335;Estimativa (Spline)
2505808;250580;Duas Estradas;PB;2008;3855;Original
2505808;250580;Duas Estradas;PB;2009;3855;Original
2505808;250580;Duas Estradas;PB;2010;3720;Estimativa (Spline)
2505808;250580;Duas Estradas;PB;2011;3625;Original
2505808;250580;Duas Estradas;PB;2012;3611;Original
2505808;250580;Duas Estradas;PB;2013;3645;Original
2505808;250580;Duas Estradas;PB;2014;3631;Original
2505808;250580;Duas Estradas;PB;2015;3618;Original
2505808;250580;Duas Estradas;PB;2016;3606;Original
2505808;250580;Duas Estradas;PB;2017;3594;Original
2505808;250580;Duas Estradas;PB;2018;3610;Original
2505808;250580;Duas Estradas;PB;2019;3596;Original
2505808;250580;Duas Estradas;PB;2020;3582;Original
2505808;250580;Duas Estradas;PB;2021;3569;Original
2505808;250580;Duas Estradas;PB;2022;3541;Estimativa (Spline)
2505808;250580;Duas Estradas;PB;2023;3482;Estimativa (Spline)
2505808;250580;Duas Estradas;PB;2024;3377;Original
2505808;250580;Duas Estradas;PB;2025;3208;Estimativa (Spline)
2505907;250590;Emas;PB;2001;3045;Original
2505907;250590;Emas;PB;2002;3047;Original
2505907;250590;Emas;PB;2003;3040;Original
2505907;250590;Emas;PB;2004;3026;Original
2505907;250590;Emas;PB;2005;3018;Original
2505907;250590;Emas;PB;2006;3011;Original
2505907;250590;Emas;PB;2007;3169;Estimativa (Spline)
2505907;250590;Emas;PB;2008;3347;Original
2505907;250590;Emas;PB;2009;3374;Original
2505907;250590;Emas;PB;2010;3353;Estimativa (Spline)
2505907;250590;Emas;PB;2011;3337;Original
2505907;250590;Emas;PB;2012;3356;Original
2505907;250590;Emas;PB;2013;3439;Original
2505907;250590;Emas;PB;2014;3463;Original
2505907;250590;Emas;PB;2015;3485;Original
2505907;250590;Emas;PB;2016;3507;Original
2505907;250590;Emas;PB;2017;3528;Original
2505907;250590;Emas;PB;2018;3505;Original
2505907;250590;Emas;PB;2019;3522;Original
2505907;250590;Emas;PB;2020;3539;Original
2505907;250590;Emas;PB;2021;3556;Original
2505907;250590;Emas;PB;2022;3525;Estimativa (Spline)
2505907;250590;Emas;PB;2023;3379;Estimativa (Spline)
2505907;250590;Emas;PB;2024;3053;Original
2505907;250590;Emas;PB;2025;2478;Estimativa (Spline)
2506004;250600;Esperança;PB;2001;28221;Original
2506004;250600;Esperança;PB;2002;28286;Original
2506004;250600;Esperança;PB;2003;28342;Original
2506004;250600;Esperança;PB;2004;28459;Original
2506004;250600;Esperança;PB;2005;28524;Original
2506004;250600;Esperança;PB;2006;28589;Original
2506004;250600;Esperança;PB;2007;29577;Estimativa (Spline)
2506004;250600;Esperança;PB;2008;30629;Original
2506004;250600;Esperança;PB;2009;30855;Original
2506004;250600;Esperança;PB;2010;31081;Estimativa (Spline)
2506004;250600;Esperança;PB;2011;31320;Original
2506004;250600;Esperança;PB;2012;31538;Original
2506004;250600;Esperança;PB;2013;32264;Original
2506004;250600;Esperança;PB;2014;32530;Original
2506004;250600;Esperança;PB;2015;32785;Original
2506004;250600;Esperança;PB;2016;33031;Original
2506004;250600;Esperança;PB;2017;33266;Original
2506004;250600;Esperança;PB;2018;33003;Original
2506004;250600;Esperança;PB;2019;33007;Original
2506004;250600;Esperança;PB;2020;33199;Original
2506004;250600;Esperança;PB;2021;33386;Original
2506004;250600;Esperança;PB;2022;33428;Estimativa (Spline)
2506004;250600;Esperança;PB;2023;33187;Estimativa (Spline)
2506004;250600;Esperança;PB;2024;32522;Original
2506004;250600;Esperança;PB;2025;31292;Estimativa (Spline)
2506103;250610;Fagundes;PB;2001;11735;Original
2506103;250610;Fagundes;PB;2002;11618;Original
2506103;250610;Fagundes;PB;2003;11491;Original
2506103;250610;Fagundes;PB;2004;11223;Original
2506103;250610;Fagundes;PB;2005;11076;Original
2506103;250610;Fagundes;PB;2006;10929;Original
2506103;250610;Fagundes;PB;2007;11491;Estimativa (Spline)
2506103;250610;Fagundes;PB;2008;12166;Original
2506103;250610;Fagundes;PB;2009;12183;Original
2506103;250610;Fagundes;PB;2010;11762;Estimativa (Spline)
2506103;250610;Fagundes;PB;2011;11368;Original
2506103;250610;Fagundes;PB;2012;11332;Original
2506103;250610;Fagundes;PB;2013;11449;Original
2506103;250610;Fagundes;PB;2014;11413;Original
2506103;250610;Fagundes;PB;2015;11378;Original
2506103;250610;Fagundes;PB;2016;11345;Original
2506103;250610;Fagundes;PB;2017;11313;Original
2506103;250610;Fagundes;PB;2018;11355;Original
2506103;250610;Fagundes;PB;2019;11253;Original
2506103;250610;Fagundes;PB;2020;11215;Original
2506103;250610;Fagundes;PB;2021;11180;Original
2506103;250610;Fagundes;PB;2022;11151;Estimativa (Spline)
2506103;250610;Fagundes;PB;2023;11179;Estimativa (Spline)
2506103;250610;Fagundes;PB;2024;11315;Original
2506103;250610;Fagundes;PB;2025;11606;Estimativa (Spline)
2506202;250620;Frei Martinho;PB;2001;2949;Original
2506202;250620;Frei Martinho;PB;2002;2973;Original
2506202;250620;Frei Martinho;PB;2003;2997;Original
2506202;250620;Frei Martinho;PB;2004;3046;Original
2506202;250620;Frei Martinho;PB;2005;3073;Original
2506202;250620;Frei Martinho;PB;2006;3100;Original
2506202;250620;Frei Martinho;PB;2007;3061;Estimativa (Spline)
2506202;250620;Frei Martinho;PB;2008;3018;Original
2506202;250620;Frei Martinho;PB;2009;3025;Original
2506202;250620;Frei Martinho;PB;2010;2986;Estimativa (Spline)
2506202;250620;Frei Martinho;PB;2011;2934;Original
2506202;250620;Frei Martinho;PB;2012;2935;Original
2506202;250620;Frei Martinho;PB;2013;2981;Original
2506202;250620;Frei Martinho;PB;2014;2984;Original
2506202;250620;Frei Martinho;PB;2015;2986;Original
2506202;250620;Frei Martinho;PB;2016;2988;Original
2506202;250620;Frei Martinho;PB;2017;2990;Original
2506202;250620;Frei Martinho;PB;2018;2990;Original
2506202;250620;Frei Martinho;PB;2019;2989;Original
2506202;250620;Frei Martinho;PB;2020;2989;Original
2506202;250620;Frei Martinho;PB;2021;2989;Original
2506202;250620;Frei Martinho;PB;2022;2981;Estimativa (Spline)
2506202;250620;Frei Martinho;PB;2023;2959;Estimativa (Spline)
2506202;250620;Frei Martinho;PB;2024;2913;Original
2506202;250620;Frei Martinho;PB;2025;2834;Estimativa (Spline)
2506251;250625;Gado Bravo;PB;2001;8478;Original
2506251;250625;Gado Bravo;PB;2002;8476;Original
2506251;250625;Gado Bravo;PB;2003;8455;Original
2506251;250625;Gado Bravo;PB;2004;8411;Original
2506251;250625;Gado Bravo;PB;2005;8387;Original
2506251;250625;Gado Bravo;PB;2006;8363;Original
2506251;250625;Gado Bravo;PB;2007;8413;Estimativa (Spline)
2506251;250625;Gado Bravo;PB;2008;8473;Original
2506251;250625;Gado Bravo;PB;2009;8461;Original
2506251;250625;Gado Bravo;PB;2010;8417;Estimativa (Spline)
2506251;250625;Gado Bravo;PB;2011;8365;Original
2506251;250625;Gado Bravo;PB;2012;8355;Original
